source_index,query_rank,counterfactual_number,original_default_probability,counterfactual_default_probability,valid,number_of_changes,changed_features,proximity,counterfactual
11,4,2,0.7543528055141254,0.4949980015624574,True,2,"[""savings_account_bonds"", ""housing""]",0.1,"{""status_checking_account"": ""A11"", ""duration_months"": 48, ""credit_history"": ""A32"", ""purpose"": ""A49"", ""credit_amount"": 4308, ""savings_account_bonds"": ""A64"", ""present_employment_since"": ""A72"", ""installment_rate_percent"": 3, ""personal_status_sex"": ""A92"", ""other_debtors_guarantors"": ""A101"", ""present_residence_since"": 4, ""property"": ""A122"", ""age_years"": 24, ""other_installment_plans"": ""A143"", ""housing"": ""A152"", ""existing_credits_at_bank"": 1, ""job"": ""A173"", ""people_liable_maintenance"": 1, ""telephone"": ""A191"", ""foreign_worker"": ""A201""}"
11,4,3,0.7543528055141254,0.4787591314264137,True,2,"[""duration_months"", ""savings_account_bonds""]",0.20833333333333331,"{""status_checking_account"": ""A11"", ""duration_months"": 10, ""credit_history"": ""A32"", ""purpose"": ""A49"", ""credit_amount"": 4308, ""savings_account_bonds"": ""A64"", ""present_employment_since"": ""A72"", ""installment_rate_percent"": 3, ""personal_status_sex"": ""A92"", ""other_debtors_guarantors"": ""A101"", ""present_residence_since"": 4, ""property"": ""A122"", ""age_years"": 24, ""other_installment_plans"": ""A143"", ""housing"": ""A151"", ""existing_credits_at_bank"": 1, ""job"": ""A173"", ""people_liable_maintenance"": 1, ""telephone"": ""A191"", ""foreign_worker"": ""A201""}"
11,4,4,0.7543528055141254,0.470160412116245,True,2,"[""duration_months"", ""savings_account_bonds""]",0.2208333333333333,"{""status_checking_account"": ""A11"", ""duration_months"": 7, ""credit_history"": ""A32"", ""purpose"": ""A49"", ""credit_amount"": 4308, ""savings_account_bonds"": ""A64"", ""present_employment_since"": ""A72"", ""installment_rate_percent"": 3, ""personal_status_sex"": ""A92"", ""other_debtors_guarantors"": ""A101"", ""present_residence_since"": 4, ""property"": ""A122"", ""age_years"": 24, ""other_installment_plans"": ""A143"", ""housing"": ""A151"", ""existing_credits_at_bank"": 1, ""job"": ""A173"", ""people_liable_maintenance"": 1, ""telephone"": ""A191"", ""foreign_worker"": ""A201""}"
853,5,1,0.7437980148190327,0.47388126458027735,True,3,"[""duration_months"", ""savings_account_bonds"", ""housing""]",0.15416666666666665,"{""status_checking_account"": ""A11"", ""duration_months"": 5, ""credit_history"": ""A31"", ""purpose"": ""A40"", ""credit_amount"": 1442, ""savings_account_bonds"": ""A64"", ""present_employment_since"": ""A74"", ""installment_rate_percent"": 4, ""personal_status_sex"": ""A93"", ""other_debtors_guarantors"": ""A101"", ""present_residence_since"": 4, ""property"": ""A124"", ""age_years"": 32, ""other_installment_plans"": ""A143"", ""housing"": ""A152"", ""existing_credits_at_bank"": 2, ""job"": ""A172"", ""people_liable_maintenance"": 2, ""telephone"": ""A191"", ""foreign_worker"": ""A201""}"
853,5,2,0.7437980148190327,0.4880266509420149,True,3,"[""duration_months"", ""installment_rate_percent"", ""other_debtors_guarantors""]",0.14583333333333334,"{""status_checking_account"": ""A11"", ""duration_months"": 13, ""credit_history"": ""A31"", ""purpose"": ""A40"", ""credit_amount"": 1442, ""savings_account_bonds"": ""A61"", ""present_employment_since"": ""A74"", ""installment_rate_percent"": 1, ""personal_status_sex"": ""A93"", ""other_debtors_guarantors"": ""A103"", ""present_residence_since"": 4, ""property"": ""A124"", ""age_years"": 32, ""other_installment_plans"": ""A143"", ""housing"": ""A153"", ""existing_credits_at_bank"": 2, ""job"": ""A172"", ""people_liable_maintenance"": 2, ""telephone"": ""A191"", ""foreign_worker"": ""A201""}"
853,5,3,0.7437980148190327,0.4931183180656829,True,3,"[""duration_months"", ""savings_account_bonds"", ""other_debtors_guarantors""]",0.15833333333333335,"{""status_checking_account"": ""A11"", ""duration_months"": 4, ""credit_history"": ""A31"", ""purpose"": ""A40"", ""credit_amount"": 1442, ""savings_account_bonds"": ""A65"", ""present_employment_since"": ""A74"", ""installment_rate_percent"": 4, ""personal_status_sex"": ""A93"", ""other_debtors_guarantors"": ""A103"", ""present_residence_since"": 4, ""property"": ""A124"", ""age_years"": 32, ""other_installment_plans"": ""A143"", ""housing"": ""A153"", ""existing_credits_at_bank"": 2, ""job"": ""A172"", ""people_liable_maintenance"": 2, ""telephone"": ""A191"", ""foreign_worker"": ""A201""}"
853,5,4,0.7437980148190327,0.48378984103157,True,3,"[""duration_months"", ""installment_rate_percent"", ""housing""]",0.15416666666666665,"{""status_checking_account"": ""A11"", ""duration_months"": 5, ""credit_history"": ""A31"", ""purpose"": ""A40"", ""credit_amount"": 1442, ""savings_account_bonds"": ""A61"", ""present_employment_since"": ""A74"", ""installment_rate_percent"": 2, ""personal_status_sex"": ""A93"", ""other_debtors_guarantors"": ""A101"", ""present_residence_since"": 4, ""property"": ""A124"", ""age_years"": 32, ""other_installment_plans"": ""A143"", ""housing"": ""A152"", ""existing_credits_at_bank"": 2, ""job"": ""A172"", ""people_liable_maintenance"": 2, ""telephone"": ""A191"", ""foreign_worker"": ""A201""}"
832,6,1,0.7387714937146491,0.48395394553743337,True,2,"[""duration_months"", ""savings_account_bonds""]",0.17916666666666667,"{""status_checking_account"": ""A11"", ""duration_months"": 14, ""credit_history"": ""A30"", ""purpose"": ""A49"", ""credit_amount"": 11816, ""savings_account_bonds"": ""A63"", ""present_employment_since"": ""A75"", ""installment_rate_percent"": 2, ""personal_status_sex"": ""A93"", ""other_debtors_guarantors"": ""A101"", ""present_residence_since"": 4, ""property"": ""A123"", ""age_years"": 29, ""other_installment_plans"": ""A143"", ""housing"": ""A151"", ""existing_credits_at_bank"": 2, ""job"": ""A173"", ""people_liable_maintenance"": 1, ""telephone"": ""A191"", ""foreign_worker"": ""A201""}"
832,6,2,0.7387714937146491,0.44459808547232416,True,2,"[""credit_amount"", ""savings_account_bonds""]",0.067382118505714,"{""status_checking_account"": ""A11"", ""duration_months"": 45, ""credit_history"": ""A30"", ""purpose"": ""A49"", ""credit_amount"": 10911, ""savings_account_bonds"": ""A65"", ""present_employment_since"": ""A75"", ""installment_rate_percent"": 2, ""personal_status_sex"": ""A93"", ""other_debtors_guarantors"": ""A101"", ""present_residence_since"": 4, ""property"": ""A123"", ""age_years"": 29, ""other_installment_plans"": ""A143"", ""housing"": ""A151"", ""existing_credits_at_bank"": 2, ""job"": ""A173"", ""people_liable_maintenance"": 1, ""telephone"": ""A191"", ""foreign_worker"": ""A201""}"
832,6,3,0.7387714937146491,0.4568765095206073,True,2,"[""savings_account_bonds"", ""other_installment_plans""]",0.1,"{""status_checking_account"": ""A11"", ""duration_months"": 45, ""credit_history"": ""A30"", ""purpose"": ""A49"", ""credit_amount"": 11816, ""savings_account_bonds"": ""A65"", ""present_employment_since"": ""A75"", ""installment_rate_percent"": 2, ""personal_status_sex"": ""A93"", ""other_debtors_guarantors"": ""A101"", ""present_residence_since"": 4, ""property"": ""A123"", ""age_years"": 29, ""other_installment_plans"": ""A141"", ""housing"": ""A151"", ""existing_credits_at_bank"": 2, ""job"": ""A173"", ""people_liable_maintenance"": 1, ""telephone"": ""A191"", ""foreign_worker"": ""A201""}"
832,6,4,0.7387714937146491,0.4390881000695318,True,2,"[""credit_amount"", ""savings_account_bonds""]",0.11215307788341496,"{""status_checking_account"": ""A11"", ""duration_months"": 45, ""credit_history"": ""A30"", ""purpose"": ""A49"", ""credit_amount"": 8580, ""savings_account_bonds"": ""A64"", ""present_employment_since"": ""A75"", ""installment_rate_percent"": 2, ""personal_status_sex"": ""A93"", ""other_debtors_guarantors"": ""A101"", ""present_residence_since"": 4, ""property"": ""A123"", ""age_years"": 29, ""other_installment_plans"": ""A143"", ""housing"": ""A151"", ""existing_credits_at_bank"": 2, ""job"": ""A173"", ""people_liable_maintenance"": 1, ""telephone"": ""A191"", ""foreign_worker"": ""A201""}"
831,7,1,0.7371526117232035,0.4914857241423247,True,2,"[""duration_months"", ""installment_rate_percent""]",0.10416666666666666,"{""status_checking_account"": ""A11"", ""duration_months"": 5, ""credit_history"": ""A32"", ""purpose"": ""A40"", ""credit_amount"": 1216, ""savings_account_bonds"": ""A61"", ""present_employment_since"": ""A72"", ""installment_rate_percent"": 2, ""personal_status_sex"": ""A92"", ""other_debtors_guarantors"": ""A101"", ""present_residence_since"": 3, ""property"": ""A123"", ""age_years"": 23, ""other_installment_plans"": ""A143"", ""housing"": ""A151"", ""existing_credits_at_bank"": 1, ""job"": ""A173"", ""people_liable_maintenance"": 1, ""telephone"": ""A192"", ""foreign_worker"": ""A201""}"
831,7,2,0.7371526117232035,0.4729826411887774,True,2,"[""duration_months"", ""installment_rate_percent""]",0.125,"{""status_checking_account"": ""A11"", ""duration_months"": 6, ""credit_history"": ""A32"", ""purpose"": ""A40"", ""credit_amount"": 1216, ""savings_account_bonds"": ""A61"", ""present_employment_since"": ""A72"", ""installment_rate_percent"": 1, ""personal_status_sex"": ""A92"", ""other_debtors_guarantors"": ""A101"", ""present_residence_since"": 3, ""property"": ""A123"", ""age_years"": 23, ""other_installment_plans"": ""A143"", ""housing"": ""A151"", ""existing_credits_at_bank"": 1, ""job"": ""A173"", ""people_liable_maintenance"": 1, ""telephone"": ""A192"", ""foreign_worker"": ""A201""}"
831,7,3,0.7371526117232035,0.4914857241423247,True,2,"[""duration_months"", ""installment_rate_percent""]",0.10833333333333335,"{""status_checking_account"": ""A11"", ""duration_months"": 4, ""credit_history"": ""A32"", ""purpose"": ""A40"", ""credit_amount"": 1216, ""savings_account_bonds"": ""A61"", ""present_employment_since"": ""A72"", ""installment_rate_percent"": 2, ""personal_status_sex"": ""A92"", ""other_debtors_guarantors"": ""A101"", ""present_residence_since"": 3, ""property"": ""A123"", ""age_years"": 23, ""other_installment_plans"": ""A143"", ""housing"": ""A151"", ""existing_credits_at_bank"": 1, ""job"": ""A173"", ""people_liable_maintenance"": 1, ""telephone"": ""A192"", ""foreign_worker"": ""A201""}"
831,7,4,0.7371526117232035,0.4670657559081295,True,2,"[""duration_months"", ""savings_account_bonds""]",0.09166666666666667,"{""status_checking_account"": ""A11"", ""duration_months"": 8, ""credit_history"": ""A32"", ""purpose"": ""A40"", ""credit_amount"": 1216, ""savings_account_bonds"": ""A64"", ""present_employment_since"": ""A72"", ""installment_rate_percent"": 4, ""personal_status_sex"": ""A92"", ""other_debtors_guarantors"": ""A101"", ""present_residence_since"": 3, ""property"": ""A123"", ""age_years"": 23, ""other_installment_plans"": ""A143"", ""housing"": ""A151"", ""existing_credits_at_bank"": 1, ""job"": ""A173"", ""people_liable_maintenance"": 1, ""telephone"": ""A192"", ""foreign_worker"": ""A201""}"
368,8,1,0.7338046981722622,0.4782363273020461,True,2,"[""duration_months"", ""installment_rate_percent""]",0.1375,"{""status_checking_account"": ""A11"", ""duration_months"": 9, ""credit_history"": ""A32"", ""purpose"": ""A42"", ""credit_amount"": 3446, ""savings_account_bonds"": ""A61"", ""present_employment_since"": ""A75"", ""installment_rate_percent"": 3, ""personal_status_sex"": ""A93"", ""other_debtors_guarantors"": ""A101"", ""present_residence_since"": 2, ""property"": ""A123"", ""age_years"": 42, ""other_installment_plans"": ""A143"", ""housing"": ""A152"", ""existing_credits_at_bank"": 1, ""job"": ""A173"", ""people_liable_maintenance"": 2, ""telephone"": ""A191"", ""foreign_worker"": ""A201""}"
368,8,2,0.7338046981722622,0.4529030219690413,True,2,"[""duration_months"", ""other_debtors_guarantors""]",0.1625,"{""status_checking_account"": ""A11"", ""duration_months"": 9, ""credit_history"": ""A32"", ""purpose"": ""A42"", ""credit_amount"": 3446, ""savings_account_bonds"": ""A61"", ""present_employment_since"": ""A75"", ""installment_rate_percent"": 4, ""personal_status_sex"": ""A93"", ""other_debtors_guarantors"": ""A102"", ""present_residence_since"": 2, ""property"": ""A123"", ""age_years"": 42, ""other_installment_plans"": ""A143"", ""housing"": ""A152"", ""existing_credits_at_bank"": 1, ""job"": ""A173"", ""people_liable_maintenance"": 2, ""telephone"": ""A191"", ""foreign_worker"": ""A201""}"
368,8,3,0.7338046981722622,0.3876619119815118,True,2,"[""credit_amount"", ""savings_account_bonds""]",0.05339959665802363,"{""status_checking_account"": ""A11"", ""duration_months"": 36, ""credit_history"": ""A32"", ""purpose"": ""A42"", ""credit_amount"": 3269, ""savings_account_bonds"": ""A64"", ""present_employment_since"": ""A75"", ""installment_rate_percent"": 4, ""personal_status_sex"": ""A93"", ""other_debtors_guarantors"": ""A101"", ""present_residence_since"": 2, ""property"": ""A123"", ""age_years"": 42, ""other_installment_plans"": ""A143"", ""housing"": ""A152"", ""existing_credits_at_bank"": 1, ""job"": ""A173"", ""people_liable_maintenance"": 2, ""telephone"": ""A191"", ""foreign_worker"": ""A201""}"
368,8,4,0.7338046981722622,0.38932165440028105,True,2,"[""credit_amount"", ""savings_account_bonds""]",0.07656295015845578,"{""status_checking_account"": ""A11"", ""duration_months"": 36, ""credit_history"": ""A32"", ""purpose"": ""A42"", ""credit_amount"": 2063, ""savings_account_bonds"": ""A64"", ""present_employment_since"": ""A75"", ""installment_rate_percent"": 4, ""personal_status_sex"": ""A93"", ""other_debtors_guarantors"": ""A101"", ""present_residence_since"": 2, ""property"": ""A123"", ""age_years"": 42, ""other_installment_plans"": ""A143"", ""housing"": ""A152"", ""existing_credits_at_bank"": 1, ""job"": ""A173"", ""people_liable_maintenance"": 2, ""telephone"": ""A191"", ""foreign_worker"": ""A201""}"
896,9,1,0.7330463177999068,0.4524183854997197,True,1,"[""savings_account_bonds""]",0.05,"{""status_checking_account"": ""A11"", ""duration_months"": 21, ""credit_history"": ""A32"", ""purpose"": ""A43"", ""credit_amount"": 2606, ""savings_account_bonds"": ""A64"", ""present_employment_since"": ""A72"", ""installment_rate_percent"": 4, ""personal_status_sex"": ""A92"", ""other_debtors_guarantors"": ""A101"", ""present_residence_since"": 4, ""property"": ""A122"", ""age_years"": 28, ""other_installment_plans"": ""A143"", ""housing"": ""A151"", ""existing_credits_at_bank"": 1, ""job"": ""A174"", ""people_liable_maintenance"": 1, ""telephone"": ""A192"", ""foreign_worker"": ""A201""}"
896,9,2,0.7330463177999068,0.4829314339123577,True,2,"[""duration_months"", ""savings_account_bonds""]",0.09583333333333333,"{""status_checking_account"": ""A11"", ""duration_months"": 10, ""credit_history"": ""A32"", ""purpose"": ""A43"", ""credit_amount"": 2606, ""savings_account_bonds"": ""A63"", ""present_employment_since"": ""A72"", ""installment_rate_percent"": 4, ""personal_status_sex"": ""A92"", ""other_debtors_guarantors"": ""A101"", ""present_residence_since"": 4, ""property"": ""A122"", ""age_years"": 28, ""other_installment_plans"": ""A143"", ""housing"": ""A151"", ""existing_credits_at_bank"": 1, ""job"": ""A174"", ""people_liable_maintenance"": 1, ""telephone"": ""A192"", ""foreign_worker"": ""A201""}"
896,9,3,0.7330463177999068,0.4143480358862863,True,2,"[""savings_account_bonds"", ""installment_rate_percent""]",0.1,"{""status_checking_account"": ""A11"", ""duration_months"": 21, ""credit_history"": ""A32"", ""purpose"": ""A43"", ""credit_amount"": 2606, ""savings_account_bonds"": ""A64"", ""present_employment_since"": ""A72"", ""installment_rate_percent"": 2, ""personal_status_sex"": ""A92"", ""other_debtors_guarantors"": ""A101"", ""present_residence_since"": 4, ""property"": ""A122"", ""age_years"": 28, ""other_installment_plans"": ""A143"", ""housing"": ""A151"", ""existing_credits_at_bank"": 1, ""job"": ""A174"", ""people_liable_maintenance"": 1, ""telephone"": ""A192"", ""foreign_worker"": ""A201""}"
896,9,4,0.7330463177999068,0.48704100667108247,True,2,"[""duration_months"", ""other_debtors_guarantors""]",0.10833333333333335,"{""status_checking_account"": ""A11"", ""duration_months"": 7, ""credit_history"": ""A32"", ""purpose"": ""A43"", ""credit_amount"": 2606, ""savings_account_bonds"": ""A61"", ""present_employment_since"": ""A72"", ""installment_rate_percent"": 4, ""personal_status_sex"": ""A92"", ""other_debtors_guarantors"": ""A102"", ""present_residence_since"": 4, ""property"": ""A122"", ""age_years"": 28, ""other_installment_plans"": ""A143"", ""housing"": ""A151"", ""existing_credits_at_bank"": 1, ""job"": ""A174"", ""people_liable_maintenance"": 1, ""telephone"": ""A192"", ""foreign_worker"": ""A201""}"
805,10,1,0.731908946634874,0.49687185189474764,True,2,"[""duration_months"", ""savings_account_bonds""]",0.07083333333333333,"{""status_checking_account"": ""A11"", ""duration_months"": 31, ""credit_history"": ""A32"", ""purpose"": ""A40"", ""credit_amount"": 9271, ""savings_account_bonds"": ""A62"", ""present_employment_since"": ""A74"", ""installment_rate_percent"": 2, ""personal_status_sex"": ""A93"", ""other_debtors_guarantors"": ""A101"", ""present_residence_since"": 1, ""property"": ""A123"", ""age_years"": 24, ""other_installment_plans"": ""A143"", ""housing"": ""A152"", ""existing_credits_at_bank"": 1, ""job"": ""A173"", ""people_liable_maintenance"": 1, ""telephone"": ""A192"", ""foreign_worker"": ""A201""}"
805,10,2,0.731908946634874,0.45604271008369135,True,2,"[""duration_months"", ""savings_account_bonds""]",0.08333333333333333,"{""status_checking_account"": ""A11"", ""duration_months"": 28, ""credit_history"": ""A32"", ""purpose"": ""A40"", ""credit_amount"": 9271, ""savings_account_bonds"": ""A63"", ""present_employment_since"": ""A74"", ""installment_rate_percent"": 2, ""personal_status_sex"": ""A93"", ""other_debtors_guarantors"": ""A101"", ""present_residence_since"": 1, ""property"": ""A123"", ""age_years"": 24, ""other_installment_plans"": ""A143"", ""housing"": ""A152"", ""existing_credits_at_bank"": 1, ""job"": ""A173"", ""people_liable_maintenance"": 1, ""telephone"": ""A192"", ""foreign_worker"": ""A201""}"
805,10,3,0.731908946634874,0.476935835006656,True,2,"[""credit_amount"", ""savings_account_bonds""]",0.06492365312590032,"{""status_checking_account"": ""A11"", ""duration_months"": 36, ""credit_history"": ""A32"", ""purpose"": ""A40"", ""credit_amount"": 8494, ""savings_account_bonds"": ""A63"", ""present_employment_since"": ""A74"", ""installment_rate_percent"": 2, ""personal_status_sex"": ""A93"", ""other_debtors_guarantors"": ""A101"", ""present_residence_since"": 1, ""property"": ""A123"", ""age_years"": 24, ""other_installment_plans"": ""A143"", ""housing"": ""A152"", ""existing_credits_at_bank"": 1, ""job"": ""A173"", ""people_liable_maintenance"": 1, ""telephone"": ""A192"", ""foreign_worker"": ""A201""}"
