source_index,query_rank,counterfactual_number,original_default_probability,counterfactual_default_probability,valid,number_of_changes,changed_features,proximity,counterfactual
11,4,3,0.7543528055141254,0.48235514770146654,True,4,"[""duration_months"", ""credit_amount"", ""savings_account_bonds"", ""housing""]",0.23514116969173146,"{""status_checking_account"": ""A11"", ""duration_months"": 18, ""credit_history"": ""A32"", ""purpose"": ""A49"", ""credit_amount"": 3780, ""savings_account_bonds"": ""A64"", ""present_employment_since"": ""A72"", ""installment_rate_percent"": 3, ""personal_status_sex"": ""A92"", ""other_debtors_guarantors"": ""A101"", ""present_residence_since"": 4, ""property"": ""A122"", ""age_years"": 24, ""other_installment_plans"": ""A143"", ""housing"": ""A153"", ""existing_credits_at_bank"": 1, ""job"": ""A173"", ""people_liable_maintenance"": 1, ""telephone"": ""A191"", ""foreign_worker"": ""A201""}"
853,5,1,0.7437980148190327,0.4917393434629141,True,4,"[""duration_months"", ""credit_amount"", ""other_debtors_guarantors"", ""housing""]",0.17953759723422644,"{""status_checking_account"": ""A11"", ""duration_months"": 4, ""credit_history"": ""A31"", ""purpose"": ""A40"", ""credit_amount"": 338, ""savings_account_bonds"": ""A61"", ""present_employment_since"": ""A74"", ""installment_rate_percent"": 4, ""personal_status_sex"": ""A93"", ""other_debtors_guarantors"": ""A102"", ""present_residence_since"": 4, ""property"": ""A124"", ""age_years"": 32, ""other_installment_plans"": ""A143"", ""housing"": ""A152"", ""existing_credits_at_bank"": 2, ""job"": ""A172"", ""people_liable_maintenance"": 2, ""telephone"": ""A191"", ""foreign_worker"": ""A201""}"
853,5,2,0.7437980148190327,0.48697134873820186,True,5,"[""duration_months"", ""credit_amount"", ""other_debtors_guarantors"", ""housing"", ""existing_credits_at_bank""]",0.19220445596850091,"{""status_checking_account"": ""A11"", ""duration_months"": 8, ""credit_history"": ""A31"", ""purpose"": ""A40"", ""credit_amount"": 1414, ""savings_account_bonds"": ""A61"", ""present_employment_since"": ""A74"", ""installment_rate_percent"": 4, ""personal_status_sex"": ""A93"", ""other_debtors_guarantors"": ""A103"", ""present_residence_since"": 4, ""property"": ""A124"", ""age_years"": 32, ""other_installment_plans"": ""A143"", ""housing"": ""A152"", ""existing_credits_at_bank"": 1, ""job"": ""A172"", ""people_liable_maintenance"": 2, ""telephone"": ""A191"", ""foreign_worker"": ""A201""}"
832,6,1,0.7387714937146491,0.4764645751062858,True,3,"[""credit_amount"", ""savings_account_bonds"", ""housing""]",0.15681359838663209,"{""status_checking_account"": ""A11"", ""duration_months"": 45, ""credit_history"": ""A30"", ""purpose"": ""A49"", ""credit_amount"": 8858, ""savings_account_bonds"": ""A65"", ""present_employment_since"": ""A75"", ""installment_rate_percent"": 2, ""personal_status_sex"": ""A93"", ""other_debtors_guarantors"": ""A101"", ""present_residence_since"": 4, ""property"": ""A123"", ""age_years"": 29, ""other_installment_plans"": ""A143"", ""housing"": ""A153"", ""existing_credits_at_bank"": 2, ""job"": ""A173"", ""people_liable_maintenance"": 1, ""telephone"": ""A191"", ""foreign_worker"": ""A201""}"
832,6,2,0.7387714937146491,0.40411040267994836,True,3,"[""duration_months"", ""savings_account_bonds"", ""housing""]",0.125,"{""status_checking_account"": ""A11"", ""duration_months"": 39, ""credit_history"": ""A30"", ""purpose"": ""A49"", ""credit_amount"": 11816, ""savings_account_bonds"": ""A65"", ""present_employment_since"": ""A75"", ""installment_rate_percent"": 2, ""personal_status_sex"": ""A93"", ""other_debtors_guarantors"": ""A101"", ""present_residence_since"": 4, ""property"": ""A123"", ""age_years"": 29, ""other_installment_plans"": ""A143"", ""housing"": ""A152"", ""existing_credits_at_bank"": 2, ""job"": ""A173"", ""people_liable_maintenance"": 1, ""telephone"": ""A191"", ""foreign_worker"": ""A201""}"
832,6,3,0.7387714937146491,0.4015628446795556,True,4,"[""credit_amount"", ""savings_account_bonds"", ""other_installment_plans"", ""housing""]",0.23792855084989917,"{""status_checking_account"": ""A11"", ""duration_months"": 45, ""credit_history"": ""A30"", ""purpose"": ""A49"", ""credit_amount"": 7238, ""savings_account_bonds"": ""A65"", ""present_employment_since"": ""A75"", ""installment_rate_percent"": 2, ""personal_status_sex"": ""A93"", ""other_debtors_guarantors"": ""A101"", ""present_residence_since"": 4, ""property"": ""A123"", ""age_years"": 29, ""other_installment_plans"": ""A141"", ""housing"": ""A152"", ""existing_credits_at_bank"": 2, ""job"": ""A173"", ""people_liable_maintenance"": 1, ""telephone"": ""A191"", ""foreign_worker"": ""A201""}"
832,6,4,0.7387714937146491,0.39518204489028075,True,4,"[""credit_amount"", ""savings_account_bonds"", ""other_installment_plans"", ""housing""]",0.23041870738499953,"{""status_checking_account"": ""A11"", ""duration_months"": 45, ""credit_history"": ""A30"", ""purpose"": ""A49"", ""credit_amount"": 7629, ""savings_account_bonds"": ""A65"", ""present_employment_since"": ""A75"", ""installment_rate_percent"": 2, ""personal_status_sex"": ""A93"", ""other_debtors_guarantors"": ""A101"", ""present_residence_since"": 4, ""property"": ""A123"", ""age_years"": 29, ""other_installment_plans"": ""A141"", ""housing"": ""A152"", ""existing_credits_at_bank"": 2, ""job"": ""A173"", ""people_liable_maintenance"": 1, ""telephone"": ""A191"", ""foreign_worker"": ""A201""}"
831,7,1,0.7371526117232036,0.45291042882866434,True,2,"[""duration_months"", ""savings_account_bonds""]",0.10833333333333335,"{""status_checking_account"": ""A11"", ""duration_months"": 4, ""credit_history"": ""A32"", ""purpose"": ""A40"", ""credit_amount"": 1216, ""savings_account_bonds"": ""A64"", ""present_employment_since"": ""A72"", ""installment_rate_percent"": 4, ""personal_status_sex"": ""A92"", ""other_debtors_guarantors"": ""A101"", ""present_residence_since"": 3, ""property"": ""A123"", ""age_years"": 23, ""other_installment_plans"": ""A143"", ""housing"": ""A151"", ""existing_credits_at_bank"": 1, ""job"": ""A173"", ""people_liable_maintenance"": 1, ""telephone"": ""A192"", ""foreign_worker"": ""A201""}"
831,7,2,0.7371526117232036,0.4904048034053257,True,3,"[""duration_months"", ""credit_amount"", ""savings_account_bonds""]",0.1251968692979929,"{""status_checking_account"": ""A11"", ""duration_months"": 4, ""credit_history"": ""A32"", ""purpose"": ""A40"", ""credit_amount"": 338, ""savings_account_bonds"": ""A62"", ""present_employment_since"": ""A72"", ""installment_rate_percent"": 4, ""personal_status_sex"": ""A92"", ""other_debtors_guarantors"": ""A101"", ""present_residence_since"": 3, ""property"": ""A123"", ""age_years"": 23, ""other_installment_plans"": ""A143"", ""housing"": ""A151"", ""existing_credits_at_bank"": 1, ""job"": ""A173"", ""people_liable_maintenance"": 1, ""telephone"": ""A192"", ""foreign_worker"": ""A201""}"
831,7,3,0.7371526117232036,0.4764477153201321,True,4,"[""duration_months"", ""credit_amount"", ""savings_account_bonds"", ""housing""]",0.15436233554211082,"{""status_checking_account"": ""A11"", ""duration_months"": 8, ""credit_history"": ""A32"", ""purpose"": ""A40"", ""credit_amount"": 555, ""savings_account_bonds"": ""A63"", ""present_employment_since"": ""A72"", ""installment_rate_percent"": 4, ""personal_status_sex"": ""A92"", ""other_debtors_guarantors"": ""A101"", ""present_residence_since"": 3, ""property"": ""A123"", ""age_years"": 23, ""other_installment_plans"": ""A143"", ""housing"": ""A152"", ""existing_credits_at_bank"": 1, ""job"": ""A173"", ""people_liable_maintenance"": 1, ""telephone"": ""A192"", ""foreign_worker"": ""A201""}"
368,8,1,0.7338046981722623,0.4774065366978387,True,1,"[""savings_account_bonds""]",0.05,"{""status_checking_account"": ""A11"", ""duration_months"": 36, ""credit_history"": ""A32"", ""purpose"": ""A42"", ""credit_amount"": 3446, ""savings_account_bonds"": ""A62"", ""present_employment_since"": ""A75"", ""installment_rate_percent"": 4, ""personal_status_sex"": ""A93"", ""other_debtors_guarantors"": ""A101"", ""present_residence_since"": 2, ""property"": ""A123"", ""age_years"": 42, ""other_installment_plans"": ""A143"", ""housing"": ""A152"", ""existing_credits_at_bank"": 1, ""job"": ""A173"", ""people_liable_maintenance"": 2, ""telephone"": ""A191"", ""foreign_worker"": ""A201""}"
368,8,2,0.7338046981722623,0.4553713973269949,True,2,"[""credit_amount"", ""savings_account_bonds""]",0.05199750312109863,"{""status_checking_account"": ""A11"", ""duration_months"": 36, ""credit_history"": ""A32"", ""purpose"": ""A42"", ""credit_amount"": 3342, ""savings_account_bonds"": ""A65"", ""present_employment_since"": ""A75"", ""installment_rate_percent"": 4, ""personal_status_sex"": ""A93"", ""other_debtors_guarantors"": ""A101"", ""present_residence_since"": 2, ""property"": ""A123"", ""age_years"": 42, ""other_installment_plans"": ""A143"", ""housing"": ""A152"", ""existing_credits_at_bank"": 1, ""job"": ""A173"", ""people_liable_maintenance"": 2, ""telephone"": ""A191"", ""foreign_worker"": ""A201""}"
368,8,3,0.7338046981722623,0.37299129788725177,True,2,"[""duration_months"", ""savings_account_bonds""]",0.15,"{""status_checking_account"": ""A11"", ""duration_months"": 12, ""credit_history"": ""A32"", ""purpose"": ""A42"", ""credit_amount"": 3446, ""savings_account_bonds"": ""A63"", ""present_employment_since"": ""A75"", ""installment_rate_percent"": 4, ""personal_status_sex"": ""A93"", ""other_debtors_guarantors"": ""A101"", ""present_residence_since"": 2, ""property"": ""A123"", ""age_years"": 42, ""other_installment_plans"": ""A143"", ""housing"": ""A152"", ""existing_credits_at_bank"": 1, ""job"": ""A173"", ""people_liable_maintenance"": 2, ""telephone"": ""A191"", ""foreign_worker"": ""A201""}"
368,8,4,0.7338046981722623,0.3892578430296275,True,2,"[""duration_months"", ""credit_amount""]",0.19302794583693458,"{""status_checking_account"": ""A11"", ""duration_months"": 4, ""credit_history"": ""A32"", ""purpose"": ""A42"", ""credit_amount"": 338, ""savings_account_bonds"": ""A61"", ""present_employment_since"": ""A75"", ""installment_rate_percent"": 4, ""personal_status_sex"": ""A93"", ""other_debtors_guarantors"": ""A101"", ""present_residence_since"": 2, ""property"": ""A123"", ""age_years"": 42, ""other_installment_plans"": ""A143"", ""housing"": ""A152"", ""existing_credits_at_bank"": 1, ""job"": ""A173"", ""people_liable_maintenance"": 2, ""telephone"": ""A191"", ""foreign_worker"": ""A201""}"
896,9,1,0.7330463177999066,0.48232084182252144,True,2,"[""duration_months"", ""credit_amount""]",0.11439426678190723,"{""status_checking_account"": ""A11"", ""duration_months"": 4, ""credit_history"": ""A32"", ""purpose"": ""A43"", ""credit_amount"": 338, ""savings_account_bonds"": ""A61"", ""present_employment_since"": ""A72"", ""installment_rate_percent"": 4, ""personal_status_sex"": ""A92"", ""other_debtors_guarantors"": ""A101"", ""present_residence_since"": 4, ""property"": ""A122"", ""age_years"": 28, ""other_installment_plans"": ""A143"", ""housing"": ""A151"", ""existing_credits_at_bank"": 1, ""job"": ""A174"", ""people_liable_maintenance"": 1, ""telephone"": ""A192"", ""foreign_worker"": ""A201""}"
896,9,2,0.7330463177999066,0.4933441294236644,True,3,"[""duration_months"", ""savings_account_bonds"", ""housing""]",0.1125,"{""status_checking_account"": ""A11"", ""duration_months"": 18, ""credit_history"": ""A32"", ""purpose"": ""A43"", ""credit_amount"": 2606, ""savings_account_bonds"": ""A65"", ""present_employment_since"": ""A72"", ""installment_rate_percent"": 4, ""personal_status_sex"": ""A92"", ""other_debtors_guarantors"": ""A101"", ""present_residence_since"": 4, ""property"": ""A122"", ""age_years"": 28, ""other_installment_plans"": ""A143"", ""housing"": ""A152"", ""existing_credits_at_bank"": 1, ""job"": ""A174"", ""people_liable_maintenance"": 1, ""telephone"": ""A192"", ""foreign_worker"": ""A201""}"
896,9,3,0.7330463177999066,0.39789294433784195,True,3,"[""duration_months"", ""savings_account_bonds"", ""housing""]",0.1125,"{""status_checking_account"": ""A11"", ""duration_months"": 18, ""credit_history"": ""A32"", ""purpose"": ""A43"", ""credit_amount"": 2606, ""savings_account_bonds"": ""A64"", ""present_employment_since"": ""A72"", ""installment_rate_percent"": 4, ""personal_status_sex"": ""A92"", ""other_debtors_guarantors"": ""A101"", ""present_residence_since"": 4, ""property"": ""A122"", ""age_years"": 28, ""other_installment_plans"": ""A143"", ""housing"": ""A152"", ""existing_credits_at_bank"": 1, ""job"": ""A174"", ""people_liable_maintenance"": 1, ""telephone"": ""A192"", ""foreign_worker"": ""A201""}"
896,9,4,0.7330463177999066,0.45978276027156434,True,3,"[""duration_months"", ""credit_amount"", ""housing""]",0.122734802650533,"{""status_checking_account"": ""A11"", ""duration_months"": 4, ""credit_history"": ""A32"", ""purpose"": ""A43"", ""credit_amount"": 2507, ""savings_account_bonds"": ""A61"", ""present_employment_since"": ""A72"", ""installment_rate_percent"": 4, ""personal_status_sex"": ""A92"", ""other_debtors_guarantors"": ""A101"", ""present_residence_since"": 4, ""property"": ""A122"", ""age_years"": 28, ""other_installment_plans"": ""A143"", ""housing"": ""A152"", ""existing_credits_at_bank"": 1, ""job"": ""A174"", ""people_liable_maintenance"": 1, ""telephone"": ""A192"", ""foreign_worker"": ""A201""}"
805,10,1,0.731908946634874,0.45042924989360594,True,1,"[""savings_account_bonds""]",0.05,"{""status_checking_account"": ""A11"", ""duration_months"": 36, ""credit_history"": ""A32"", ""purpose"": ""A40"", ""credit_amount"": 9271, ""savings_account_bonds"": ""A65"", ""present_employment_since"": ""A74"", ""installment_rate_percent"": 2, ""personal_status_sex"": ""A93"", ""other_debtors_guarantors"": ""A101"", ""present_residence_since"": 1, ""property"": ""A123"", ""age_years"": 24, ""other_installment_plans"": ""A143"", ""housing"": ""A152"", ""existing_credits_at_bank"": 1, ""job"": ""A173"", ""people_liable_maintenance"": 1, ""telephone"": ""A192"", ""foreign_worker"": ""A201""}"
805,10,2,0.731908946634874,0.4611997197671024,True,2,"[""duration_months"", ""credit_amount""]",0.15839815615096514,"{""status_checking_account"": ""A11"", ""duration_months"": 4, ""credit_history"": ""A32"", ""purpose"": ""A40"", ""credit_amount"": 7966, ""savings_account_bonds"": ""A61"", ""present_employment_since"": ""A74"", ""installment_rate_percent"": 2, ""personal_status_sex"": ""A93"", ""other_debtors_guarantors"": ""A101"", ""present_residence_since"": 1, ""property"": ""A123"", ""age_years"": 24, ""other_installment_plans"": ""A143"", ""housing"": ""A152"", ""existing_credits_at_bank"": 1, ""job"": ""A173"", ""people_liable_maintenance"": 1, ""telephone"": ""A192"", ""foreign_worker"": ""A201""}"
805,10,3,0.731908946634874,0.4058510387930982,True,2,"[""duration_months"", ""credit_amount""]",0.3049073273792375,"{""status_checking_account"": ""A11"", ""duration_months"": 4, ""credit_history"": ""A32"", ""purpose"": ""A40"", ""credit_amount"": 338, ""savings_account_bonds"": ""A61"", ""present_employment_since"": ""A74"", ""installment_rate_percent"": 2, ""personal_status_sex"": ""A93"", ""other_debtors_guarantors"": ""A101"", ""present_residence_since"": 1, ""property"": ""A123"", ""age_years"": 24, ""other_installment_plans"": ""A143"", ""housing"": ""A152"", ""existing_credits_at_bank"": 1, ""job"": ""A173"", ""people_liable_maintenance"": 1, ""telephone"": ""A192"", ""foreign_worker"": ""A201""}"
805,10,4,0.731908946634874,0.4359848147377167,True,3,"[""credit_amount"", ""savings_account_bonds"", ""housing""]",0.14425237683664652,"{""status_checking_account"": ""A11"", ""duration_months"": 36, ""credit_history"": ""A32"", ""purpose"": ""A40"", ""credit_amount"": 6967, ""savings_account_bonds"": ""A65"", ""present_employment_since"": ""A74"", ""installment_rate_percent"": 2, ""personal_status_sex"": ""A93"", ""other_debtors_guarantors"": ""A101"", ""present_residence_since"": 1, ""property"": ""A123"", ""age_years"": 24, ""other_installment_plans"": ""A143"", ""housing"": ""A151"", ""existing_credits_at_bank"": 1, ""job"": ""A173"", ""people_liable_maintenance"": 1, ""telephone"": ""A192"", ""foreign_worker"": ""A201""}"
